,Value
13499,129.0
13500,132.0
13501,130.0
13502,162.0
13503,162.0
13504,163.0
13505,152.0
13506,150.0
13507,160.0
13508,172.0
13509,188.0
13510,195.0
13511,220.0
13512,191.0
13513,154.0
13514,158.0
13515,131.0
13516,128.0
13517,123.0
13518,112.0
13519,122.0
13520,113.0
13521,109.0
13522,120.0
13523,125.0
13524,127.0
13525,143.0
13526,109.0
13527,96.0
13528,80.0
13529,96.0
13530,106.0
13531,103.0
13532,84.0
13533,80.0
13534,81.0
13535,87.0
13536,69.0
13537,73.0
13538,72.0
13539,77.0
13540,77.0
13541,75.0
13542,72.0
13543,68.0
13544,60.0
13545,48.0
13546,52.0
13547,66.0
13548,57.0
13549,51.0
13550,45.0
13551,38.0
13552,45.0
13553,48.0
13554,53.0
13555,64.0
13556,72.0
13557,81.0
13558,66.0
13559,41.0
13560,46.0
13561,60.0
13562,57.0
13563,65.0
13564,64.0
13565,62.0
13566,55.0
13567,52.0
13568,55.0
13569,60.0
13570,52.0
13571,55.0
13572,67.0
13573,85.0
13574,87.0
13575,79.0
13576,60.0
13577,69.0
13578,59.0
13579,53.0
13580,55.0
13581,52.0
13582,48.0
13583,56.0
13584,59.0
13585,60.0
13586,55.0
13587,59.0
13588,59.0
13589,53.0
13590,20.0
13591,20.0
13592,20.0
13593,11.0
13594,15.0
13595,12.0
13596,15.0
13597,14.0
13598,15.0
13599,13.0
13600,11.0
13601,14.0
13602,15.0
13603,17.0
13604,14.0
13605,11.0
13606,9.0
13607,6.0
13608,6.0
13609,13.0
13610,10.0
13611,16.0
13612,16.0
13613,14.0
13614,18.0
13615,19.0
13616,15.0
13617,12.0
13618,14.0
13619,16.0
13620,18.0
13621,17.0
13622,16.0
13623,16.0
13624,11.0
13625,15.0
13626,8.0
13627,12.0
13628,19.0
13629,21.0
13630,17.0
13631,16.0
13632,20.0
13633,20.0
13634,21.0
13635,23.0
13636,12.0
13637,13.0
13638,19.0
13639,20.0
13640,16.0
13641,18.0
13642,19.0
13643,13.0
13644,22.0
13645,20.0
13646,16.0
13647,20.0
13648,21.0
13649,21.0
13650,42.0
13651,46.0
13652,43.0
13653,42.0
13654,41.0
13655,46.0
13656,55.0
13657,52.0
13658,50.0
13659,74.0
13660,73.0
13661,82.0
13662,74.0
13663,76.0
13664,82.0
13665,90.0
13666,103.0
13667,89.0
13668,67.0
13669,85.0
13670,62.0
13671,50.0
13672,69.0
13673,51.0
13674,24.0
13675,33.0
13676,35.0
13677,63.0
13678,104.0
13679,136.0
13680,146.0
13681,118.0
13682,127.0
13683,149.0
13684,160.0
13685,116.0
13686,91.0
13687,97.0
13688,61.0
13689,49.0
13690,40.0
13691,31.0
13692,27.0
13693,32.0
13694,28.0
13695,31.0
13696,38.0
13697,45.0
13698,44.0
13699,55.0
13700,61.0
13701,69.0
13702,69.0
13703,72.0
13704,87.0
13705,91.0
13706,116.0
13707,136.0
13708,146.0
13709,149.0
13710,142.0
13711,137.0
13712,113.0
13713,119.0
13714,107.0
13715,112.0
13716,80.0
13717,62.0
13718,67.0
13719,62.0
13720,76.0
13721,72.0
13722,63.0
13723,57.0
13724,62.0
13725,59.0
13726,57.0
13727,60.0
13728,68.0
13729,76.0
13730,86.0
13731,97.0
13732,102.0
13733,111.0
13734,107.0
13735,106.0
13736,113.0
13737,105.0
13738,114.0
13739,133.0
13740,120.0
13741,99.0
13742,87.0
13743,93.0
13744,85.0
13745,95.0
13746,98.0
13747,99.0
13748,88.0
13749,83.0
13750,84.0
13751,93.0
13752,95.0
13753,113.0
13754,121.0
13755,127.0
13756,134.0
13757,138.0
13758,141.0
13759,143.0
13760,125.0
13761,111.0
13762,118.0
13763,110.0
13764,101.0
13765,73.0
13766,61.0
13767,67.0
13768,80.0
13769,81.0
13770,77.0
13771,89.0
13772,88.0
13773,83.0
13774,89.0
13775,96.0
13776,90.0
13777,99.0
13778,101.0
13779,114.0
13780,135.0
13781,155.0
13782,189.0
13783,179.0
13784,151.0
13785,125.0
13786,101.0
13787,92.0
13788,97.0
13789,86.0
13790,84.0
13791,89.0
13792,89.0
13793,86.0
13794,92.0
13795,86.0
13796,85.0
13797,83.0
13798,82.0
13799,78.0
13800,69.0
13801,52.0
13802,53.0
13803,88.0
13804,117.0
13805,113.0
13806,142.0
13807,134.0
13808,159.0
13809,151.0
13810,149.0
13811,148.0
13812,132.0
13813,130.0
13814,122.0
13815,112.0
13816,130.0
13817,144.0
13818,157.0
13819,185.0
13820,199.0
13821,212.0
13822,211.0
13823,201.0
13824,193.0
13825,198.0
13826,187.0
13827,184.0
13828,192.0
13829,208.0
13830,219.0
13831,250.0
13832,227.0
13833,210.0
13834,176.0
13835,180.0
13836,164.0
13837,163.0
13838,155.0
13839,134.0
13840,134.0
13841,122.0
13842,125.0
13843,135.0
13844,167.0
13845,187.0
13846,206.0
13847,196.0
13848,154.0
13849,120.0
13850,135.0
13851,132.0
13852,136.0
13853,146.0
13854,159.0
13855,179.0
13856,185.0
13857,152.0
13858,112.0
13859,123.0
13860,109.0
13861,103.0
13862,98.0
13863,94.0
13864,106.0
13865,115.0
13866,124.0
13867,134.0
13868,134.0
13869,137.0
13870,101.0
13871,78.0
13872,79.0
13873,85.0
13874,93.0
13875,88.0
13876,78.0
13877,69.0
13878,62.0
13879,57.0
13880,77.0
13881,87.0
13882,97.0
13883,101.0
13884,112.0
13885,109.0
13886,110.0
13887,104.0
13888,104.0
13889,101.0
13890,100.0
13891,113.0
13892,115.0
13893,121.0
13894,119.0
13895,138.0
13896,146.0
13897,158.0
13898,184.0
13899,190.0
13900,201.0
13901,175.0
13902,132.0
13903,102.0
13904,88.0
13905,74.0
13906,74.0
13907,82.0
13908,73.0
13909,95.0
13910,76.0
13911,102.0
13912,72.0
13913,69.0
13914,52.0
13915,54.0
13916,67.0
13917,63.0
13918,67.0
13919,74.0
13920,80.0
13921,92.0
13922,89.0
13923,82.0
13924,92.0
13925,90.0
13926,90.0
13927,59.0
13928,12.0
13929,10.0
13930,7.0
13931,5.0
13932,7.0
13933,7.0
13934,6.0
13935,4.0
13936,7.0
13937,7.0
13938,4.0
13939,2.0
13940,2.0
13941,4.0
13942,4.0
13943,6.0
13944,14.0
13945,13.0
13946,10.0
13947,8.0
13948,9.0
13949,11.0
13950,14.0
13951,16.0
13952,14.0
13953,25.0
13954,25.0
13955,31.0
13956,27.0
13957,26.0
13958,28.0
13959,32.0
13960,51.0
13961,32.0
13962,25.0
13963,23.0
13964,27.0
13965,28.0
13966,26.0
13967,32.0
13968,34.0
13969,48.0
13970,49.0
13971,60.0
13972,63.0
13973,62.0
13974,68.0
13975,63.0
13976,50.0
13977,23.0
13978,16.0
13979,8.0
13980,6.0
13981,3.0
13982,2.0
13983,5.0
13984,4.0
13985,8.0
13986,15.0
13987,25.0
13988,28.0
13989,46.0
13990,71.0
13991,125.0
13992,142.0
13993,105.0
13994,101.0
13995,89.0
13996,93.0
13997,85.0
13998,62.0
13999,40.0
14000,52.0
14001,62.0
14002,55.0
14003,48.0
14004,41.0
14005,39.0
14006,43.0
14007,43.0
14008,44.0
14009,37.0
14010,40.0
14011,64.0
14012,48.0
14013,56.0
14014,41.0
14015,48.0
14016,29.0
14017,40.0
14018,42.0
14019,47.0
14020,51.0
14021,69.0
14022,79.0
14023,90.0
14024,83.0
14025,76.0
14026,85.0
14027,72.0
14028,56.0
14029,45.0
14030,46.0
14031,39.0
14032,49.0
14033,49.0
14034,62.0
14035,59.0
14036,58.0
14037,59.0
14038,60.0
14039,72.0
14040,71.0
14041,90.0
14042,120.0
14043,123.0
14044,132.0
14045,144.0
14046,154.0
14047,160.0
14048,124.0
14049,95.0
14050,80.0
14051,72.0
14052,70.0
14053,58.0
14054,53.0
14055,54.0
14056,44.0
14057,33.0
14058,46.0
14059,42.0
14060,55.0
14061,15.0
14062,18.0
14063,17.0
14064,22.0
14065,22.0
14066,24.0
14067,21.0
14068,28.0
14069,31.0
14070,31.0
14071,24.0
14072,25.0
14073,39.0
14074,38.0
14075,37.0
14076,36.0
14077,32.0
14078,30.0
14079,23.0
14080,20.0
14081,28.0
14082,43.0
14083,53.0
14084,49.0
14085,53.0
14086,78.0
14087,86.0
14088,65.0
14089,58.0
14090,53.0
14091,26.0
14092,20.0
14093,12.0
14094,13.0
14095,12.0
14096,12.0
14097,6.0
14098,11.0
14099,6.0
14100,6.0
14101,11.0
14102,10.0
14103,9.0
14104,9.0
14105,14.0
14106,21.0
14107,22.0
14108,23.0
14109,27.0
14110,42.0
14111,50.0
14112,57.0
14113,29.0
14114,26.0
14115,23.0
14116,18.0
14117,15.0
14118,12.0
14119,17.0
14120,8.0
14121,10.0
14122,12.0
14123,19.0
14124,21.0
14125,30.0
14126,33.0
14127,28.0
14128,24.0
14129,31.0
14130,40.0
14131,29.0
14132,64.0
14133,38.0
14134,19.0
14135,23.0
14136,13.0
14137,15.0
14138,21.0
14139,18.0
14140,19.0
14141,38.0
14142,36.0
14143,36.0
14144,53.0
14145,55.0
14146,43.0
14147,38.0
14148,26.0
14149,17.0
14150,17.0
14151,15.0
14152,19.0
14153,21.0
14154,24.0
14155,24.0
14156,26.0
14157,24.0
14158,21.0
14159,29.0
14160,19.0
14161,22.0
14162,22.0
14163,16.0
14164,28.0
14165,35.0
14166,17.0
14167,25.0
14168,27.0
14169,26.0
14170,26.0
14171,28.0
14172,42.0
14173,48.0
14174,31.0
14175,27.0
14176,26.0
14177,35.0
14178,32.0
14179,38.0
14180,37.0
14181,26.0
14182,17.0
14183,32.0
14184,26.0
14185,34.0
14186,32.0
14187,23.0
14188,35.0
14189,71.0
14190,102.0
14191,121.0
14192,114.0
14193,64.0
14194,47.0
14195,26.0
14196,17.0
14197,12.0
14198,17.0
14199,34.0
14200,48.0
14201,22.0
14202,30.0
14203,27.0
14204,24.0
14205,28.0
14206,33.0
14207,55.0
14208,70.0
14209,71.0
14210,88.0
14211,82.0
14212,52.0
14213,46.0
14214,33.0
14215,37.0
14216,49.0
14217,71.0
14218,68.0
14219,48.0
14220,44.0
14221,38.0
14222,28.0
14223,52.0
14224,63.0
14225,56.0
14226,61.0
14227,74.0
14228,80.0
14229,89.0
14230,97.0
14231,172.0
14232,209.0
14233,72.0
14234,19.0
14235,23.0
14236,31.0
14237,27.0
14238,33.0
14239,38.0
14240,36.0
14241,39.0
14242,44.0
14243,37.0
14244,36.0
14245,28.0
14246,38.0
14247,23.0
14248,20.0
14249,20.0
14250,35.0
14251,44.0
14252,55.0
14253,73.0
14254,81.0
14255,93.0
14256,91.0
14257,51.0
14258,56.0
14259,56.0
14260,34.0
14261,35.0
14262,27.0
14263,26.0
14264,39.0
14265,35.0
14266,38.0
14267,59.0
14268,69.0
14269,80.0
14270,74.0
14271,71.0
14272,68.0
14273,65.0
14274,71.0
14275,71.0
14276,74.0
14277,57.0
14278,60.0
14279,74.0
14280,61.0
14281,66.0
14282,74.0
14283,88.0
14284,94.0
14285,97.0
14286,111.0
14287,107.0
14288,123.0
14289,97.0
14290,93.0
14291,78.0
14292,69.0
14293,61.0
14294,55.0
14295,48.0
14296,13.0
14297,59.0
14298,74.0
14299,80.0
14300,84.0
14301,78.0
14302,70.0
14303,73.0
14304,71.0
14305,68.0
14306,88.0
14307,99.0
14308,104.0
14309,106.0
14310,115.0
14311,112.0
14312,114.0
14313,107.0
14314,99.0
14315,81.0
14316,69.0
14317,69.0
14318,77.0
14319,79.2
14320,81.4
14321,83.6
14322,85.8
14323,88.0
14324,90.2
14325,92.4
14326,94.6
14327,96.8
14328,99.0
14329,112.0
14330,119.0
14331,122.0
14332,133.0
14333,133.0
14334,140.0
14335,153.0
14336,173.0
14337,169.0
14338,163.0
14339,138.0
14340,141.0
14341,137.0
14342,134.0
14343,123.0
14344,113.0
14345,115.0
14346,123.0
14347,145.0
14348,69.0
14349,19.0
14350,26.0
14351,22.0
14352,23.0
14353,21.0
14354,23.0
14355,18.0
14356,24.0
14357,30.0
14358,19.0
14359,23.0
14360,19.0
14361,22.0
14362,31.0
14363,42.0
14364,41.0
14365,56.0
14366,72.0
14367,76.0
14368,87.0
14369,91.0
14370,97.0
14371,110.0
14372,124.0
14373,123.0
14374,110.0
14375,115.0
14376,120.0
14377,149.0
14378,142.0
14379,142.0
14380,128.0
14381,120.0
14382,138.0
14383,134.0
14384,153.0
14385,133.0
14386,134.0
14387,116.0
14388,106.0
14389,87.0
14390,83.0
14391,108.0
14392,95.0
14393,104.0
14394,118.0
14395,133.0
14396,151.0
14397,171.0
14398,35.0
14399,26.0
14400,20.0
14401,25.0
14402,31.0
14403,35.0
14404,39.0
14405,45.0
14406,29.0
14407,3.0
14408,6.0
14409,7.0
14410,5.0
14411,4.0
14412,8.0
14413,6.0
14414,10.0
14415,7.0
14416,6.0
14417,7.0
14418,12.0
14419,17.0
14420,46.0
14421,44.0
14422,38.0
14423,25.0
14424,16.0
14425,27.0
14426,24.0
14427,27.0
14428,19.0
14429,15.0
14430,16.0
14431,17.0
14432,17.0
14433,10.0
14434,7.0
14435,7.0
14436,9.0
14437,7.0
14438,9.0
14439,6.0
14440,6.0
14441,8.0
14442,11.0
14443,18.0
14444,21.0
14445,30.0
14446,26.0
14447,26.0
14448,41.0
14449,35.0
14450,39.0
14451,40.0
14452,23.0
14453,27.0
14454,15.0
14455,19.0
14456,19.0
14457,17.0
14458,17.0
14459,13.0
14460,10.0
14461,6.0
14462,8.0
14463,10.0
14464,6.0
14465,13.0
14466,19.0
14467,27.0
14468,31.0
14469,29.0
14470,39.0
14471,57.0
14472,71.0
14473,68.0
14474,79.0
14475,89.0
14476,45.0
14477,31.0
14478,21.0
14479,27.0
14480,24.0
14481,30.0
14482,25.0
14483,38.0
14484,43.0
14485,48.0
14486,48.0
14487,47.0
14488,63.0
14489,62.0
14490,67.0
14491,73.0
14492,82.0
14493,94.0
14494,93.0
14495,89.0
14496,90.0
14497,100.0
14498,103.0
14499,108.0
14500,91.0
14501,83.0
14502,69.0
14503,64.0
14504,67.0
14505,62.0
14506,68.0
14507,66.0
14508,60.0
14509,73.0
14510,80.0
14511,80.0
14512,84.0
14513,98.0
14514,99.0
14515,129.0
14516,125.0
14517,74.0
14518,58.0
14519,79.0
14520,77.0
14521,80.0
14522,85.0
14523,74.0
14524,78.0
14525,90.0
14526,89.0
14527,68.0
14528,71.0
14529,66.0
14530,59.0
14531,49.0
14532,62.0
14533,74.0
14534,81.0
14535,85.0
14536,88.0
14537,87.0
14538,95.0
14539,121.0
14540,139.0
14541,132.0
14542,111.0
14543,107.0
14544,102.0
14545,125.0
14546,174.0
14547,151.0
14548,154.0
14549,163.0
14550,148.0
14551,152.0
14552,151.0
14553,160.0
14554,173.0
14555,196.0
14556,181.0
14557,183.0
14558,130.0
14559,158.0
14560,164.0
14561,149.0
14562,141.0
14563,143.0
14564,143.0
14565,138.0
14566,102.0
14567,100.0
14568,107.0
14569,131.0
14570,139.0
14571,121.0
14572,97.0
14573,86.0
14574,85.0
14575,79.0
14576,80.0
14577,105.0
14578,61.0
14579,58.0
14580,55.0
14581,65.0
14582,78.0
14583,79.0
14584,71.0
14585,72.0
14586,75.0
14587,93.0
14588,99.0
14589,104.0
14590,104.0
14591,103.0
14592,96.0
14593,95.0
14594,87.0
14595,96.0
14596,102.0
14597,101.0
14598,106.0
14599,109.0
14600,123.0
14601,132.0
14602,139.0
14603,144.0
14604,153.0
14605,146.0
14606,163.0
14607,95.0
14608,149.0
14609,157.0
14610,163.0
14611,175.0
14612,84.0
14613,25.0
14614,21.0
14615,36.0
14616,50.0
14617,59.0
14618,49.0
14619,30.0
14620,28.0
14621,27.0
14622,21.0
14623,21.0
14624,25.0
14625,34.0
14626,37.0
14627,39.0
14628,36.0
14629,19.0
14630,23.0
14631,24.0
14632,25.0
14633,12.0
14634,9.0
14635,8.0
14636,10.0
14637,6.0
14638,11.0
14639,10.0
14640,9.0
14641,9.0
14642,12.0
14643,9.0
14644,7.0
14645,6.0
14646,14.0
14647,11.0
14648,17.0
14649,16.0
14650,13.0
14651,8.0
14652,12.0
14653,10.0
14654,12.0
14655,11.0
14656,16.0
14657,12.0
14658,11.0
14659,15.0
14660,21.0
14661,19.0
14662,23.0
14663,23.0
14664,51.0
14665,38.0
14666,47.0
14667,50.0
14668,54.0
14669,53.0
14670,56.0
14671,81.0
14672,48.0
14673,44.0
14674,27.0
14675,31.0
14676,45.0
14677,33.0
14678,17.0
14679,15.0
14680,27.0
14681,35.0
14682,31.0
14683,38.0
14684,60.0
14685,49.0
14686,52.0
14687,60.0
14688,61.0
14689,64.0
14690,74.0
14691,80.0
14692,76.0
14693,70.0
14694,73.0
14695,86.0
14696,93.0
14697,96.0
14698,109.0
14699,109.0
14700,114.0
14701,90.0
14702,74.0
14703,75.0
14704,68.0
14705,70.0
14706,88.0
14707,143.0
14708,155.0
14709,147.0
14710,143.0
14711,148.0
14712,157.0
14713,152.0
14714,152.0
14715,147.0
14716,143.0
14717,139.0
14718,142.0
14719,139.0
14720,133.0
14721,137.0
14722,138.0
14723,138.0
14724,132.0
14725,135.0
14726,127.0
14727,109.0
14728,94.0
14729,100.0
14730,110.0
14731,123.0
14732,132.0
14733,138.0
14734,151.0
14735,162.0
14736,155.0
14737,143.0
14738,145.0
14739,147.0
14740,154.0
14741,163.0
14742,170.0
14743,174.0
14744,196.0
14745,207.0
14746,198.0
14747,176.0
14748,111.0
14749,85.0
14750,79.0
14751,100.0
14752,105.0
14753,110.0
14754,123.0
14755,124.0
14756,129.0
14757,140.0
14758,156.0
14759,104.0
14760,2.0
14761,2.0
14762,6.0
14763,5.0
14764,5.0
14765,6.0
14766,3.0
14767,3.0
14768,7.0
14769,7.0
14770,3.0
14771,3.0
14772,4.0
14773,6.0
14774,6.0
14775,4.0
14776,10.0
14777,15.0
14778,12.0
14779,14.0
14780,20.0
14781,19.0
14782,22.0
14783,30.0
14784,37.0
14785,39.0
14786,45.0
14787,42.0
14788,39.0
14789,25.0
14790,23.0
14791,17.0
14792,27.0
14793,19.0
14794,22.0
14795,31.0
14796,43.0
14797,54.0
14798,45.0
14799,44.0
14800,35.0
14801,41.0
14802,46.0
14803,47.0
14804,61.0
14805,80.0
14806,52.0
14807,41.0
14808,46.0
14809,44.0
14810,54.0
14811,59.0
14812,79.0
14813,115.0
14814,96.0
14815,108.0
14816,112.0
14817,118.0
14818,92.0
14819,74.0
14820,50.0
14821,36.0
14822,30.0
14823,38.0
14824,36.0
14825,43.0
14826,48.0
14827,57.0
14828,65.0
14829,83.0
14830,95.0
14831,82.0
14832,61.0
14833,73.0
14834,77.0
14835,86.0
14836,81.0
14837,81.0
14838,89.0
14839,91.0
14840,94.0
14841,108.0
14842,101.0
14843,93.0
14844,88.0
14845,84.0
14846,91.0
14847,92.0
14848,88.0
14849,116.0
14850,120.0
14851,124.0
14852,113.0
14853,104.0
14854,106.0
14855,121.0
14856,124.0
14857,135.0
14858,147.0
14859,82.0
14860,60.0
14861,60.0
14862,52.0
14863,54.0
14864,59.0
14865,59.0
14866,74.0
14867,68.0
14868,65.0
14869,68.0
14870,45.0
14871,36.0
14872,63.0
14873,54.0
14874,48.0
14875,57.0
14876,58.0
14877,63.0
14878,51.0
14879,52.0
14880,50.0
14881,54.0
14882,62.0
14883,64.0
14884,108.0
14885,95.0
14886,93.0
14887,94.0
14888,96.0
14889,51.0
14890,60.0
14891,50.0
14892,46.0
14893,39.0
14894,38.0
14895,47.0
14896,46.0
14897,48.0
14898,53.0
14899,67.0
14900,61.0
14901,73.0
14902,79.0
14903,74.0
14904,71.0
14905,76.0
14906,75.0
14907,78.0
14908,86.0
14909,95.0
14910,106.0
14911,79.0
14912,63.0
14913,49.0
14914,27.0
14915,11.0
14916,10.0
14917,6.0
14918,11.0
14919,12.0
14920,13.0
14921,10.0
14922,15.0
14923,23.0
14924,34.0
14925,36.0
14926,42.0
14927,42.0
14928,47.0
14929,47.0
14930,28.0
14931,20.0
14932,23.0
14933,16.0
14934,16.0
14935,15.0
14936,11.0
14937,11.0
14938,7.0
14939,4.0
14940,3.0
14941,6.0
14942,8.0
14943,6.0
14944,11.0
14945,16.0
14946,18.0
14947,20.0
14948,25.0
14949,20.0
14950,26.0
14951,30.0
14952,34.0
14953,30.0
14954,53.0
14955,49.0
14956,33.0
14957,18.0
14958,16.5
14959,15.0
14960,20.0
14961,25.0
14962,19.0
14963,22.0
14964,30.0
14965,45.0
14966,69.0
14967,90.0
14968,98.0
14969,93.0
14970,64.0
14971,60.0
14972,56.0
14973,56.0
14974,68.0
14975,56.0
14976,30.0
14977,25.0
14978,16.0
14979,10.0
14980,13.0
14981,19.0
14982,25.0
14983,22.0
14984,18.0
14985,19.0
14986,29.0
14987,44.0
14988,75.0
14989,60.0
14990,60.0
14991,60.0
14992,38.0
14993,35.0
14994,32.0
14995,41.0
14996,49.0
14997,49.0
14998,55.0
14999,56.0
15000,62.0
15001,80.0
15002,99.0
15003,104.0
15004,99.0
15005,97.0
15006,108.0
15007,99.0
15008,119.0
15009,93.0
15010,78.0
15011,67.0
15012,69.0
15013,51.0
15014,41.0
15015,34.0
15016,21.0
15017,27.0
15018,34.0
15019,37.0
15020,51.0
15021,61.0
15022,63.0
15023,59.0
15024,70.0
15025,78.0
15026,84.0
15027,97.0
15028,110.0
15029,106.0
15030,92.0
15031,110.0
15032,121.0
15033,136.0
15034,150.0
15035,118.0
15036,91.0
15037,86.0
15038,67.0
15039,60.0
15040,53.0
15041,53.0
15042,75.0
15043,97.0
15044,105.0
15045,119.0
15046,140.0
15047,144.0
15048,141.0
15049,145.0
15050,142.0
15051,141.0
15052,136.0
15053,128.0
15054,110.0
15055,116.0
15056,123.0
15057,127.0
15058,124.0
15059,115.0
15060,117.0
15061,113.0
15062,89.0
15063,95.0
15064,78.0
15065,140.0
15066,153.0
15067,159.0
15068,180.0
15069,200.0
15070,228.0
15071,229.0
15072,200.0
15073,146.0
15074,133.0
15075,125.0
15076,79.0
15077,80.0
15078,72.0
15079,59.0
15080,63.0
15081,64.0
15082,52.0
15083,67.0
15084,78.0
15085,89.0
15086,88.0
15087,96.0
15088,100.0
15089,93.0
15090,85.0
15091,88.0
15092,82.0
15093,80.0
15094,59.0
15095,75.0
15096,77.0
15097,70.0
15098,80.0
15099,81.0
15100,79.0
15101,89.0
15102,106.0
15103,112.0
15104,118.0
15105,120.0
15106,119.0
15107,127.0
15108,128.0
15109,135.0
15110,133.0
15111,124.0
15112,112.0
15113,107.0
15114,109.0
15115,108.0
15116,119.0
15117,117.0
15118,120.0
15119,123.0
15120,114.0
15121,109.0
15122,96.0
15123,102.0
15124,95.0
15125,81.0
15126,73.0
15127,63.0
15128,45.0
15129,51.0
15130,40.0
15131,36.0
15132,34.0
15133,24.0
15134,27.0
15135,32.5
15136,38.0
15137,42.0
15138,49.0
15139,56.0
15140,75.0
15141,68.0
15142,88.0
15143,50.0
15144,38.0
15145,38.0
15146,46.0
15147,35.0
15148,20.0
15149,9.0
15150,11.0
15151,17.0
15152,22.0
15153,13.0
15154,17.0
15155,14.0
15156,16.0
15157,14.0
15158,11.0
15159,10.0
15160,10.0
15161,31.0
15162,39.0
15163,56.0
15164,61.0
15165,64.0
15166,101.0
15167,111.0
15168,82.0
15169,84.0
15170,89.0
15171,91.0
15172,81.0
15173,103.0
15174,99.0
15175,105.0
15176,121.0
15177,139.0
15178,141.0
15179,148.0
15180,168.0
15181,157.0
15182,159.0
15183,151.0
15184,137.0
15185,128.0
15186,144.0
15187,147.0
15188,157.0
15189,145.0
15190,74.0
15191,60.0
15192,75.0
15193,86.0
15194,87.0
15195,99.0
15196,96.0
15197,107.0
15198,111.0
15199,120.0
15200,121.0
15201,126.0
15202,130.0
15203,123.0
15204,129.0
15205,146.0
15206,155.0
15207,193.0
15208,194.0
15209,203.0
15210,217.0
15211,219.0
15212,196.0
15213,166.0
15214,149.0
15215,119.0
15216,132.0
15217,61.0
15218,9.0
15219,9.0
15220,42.0
15221,43.0
15222,51.0
15223,28.0
15224,26.0
15225,14.0
15226,15.0
15227,10.0
15228,6.0
15229,10.0
15230,10.0
15231,17.0
15232,16.0
15233,22.0
15234,32.0
15235,54.0
15236,52.0
15237,59.0
15238,59.0
15239,77.0
15240,83.0
15241,83.0
15242,66.0
15243,59.0
15244,49.0
15245,58.0
15246,61.0
15247,63.0
15248,71.0
15249,82.0
15250,87.0
15251,98.0
15252,101.0
15253,69.0
15254,62.0
15255,45.0
15256,53.0
15257,46.0
15258,57.0
15259,53.0
15260,51.0
15261,58.0
15262,75.0
15263,75.0
15264,79.0
15265,97.0
15266,105.0
15267,105.0
15268,107.0
15269,103.0
15270,102.0
15271,97.0
15272,99.0
15273,85.0
15274,77.0
15275,17.0
15276,13.0
15277,10.0
15278,10.0
15279,12.0
15280,13.0
15281,12.0
15282,12.0
15283,14.0
15284,21.0
15285,17.0
15286,23.0
15287,26.0
15288,20.0
15289,24.0
15290,22.0
15291,17.0
15292,17.0
15293,20.0
15294,13.0
15295,18.0
15296,15.0
15297,17.0
15298,23.0
15299,22.0
15300,16.0
15301,22.0
15302,21.0
15303,23.0
15304,20.0
15305,26.0
15306,31.0
15307,44.0
15308,53.0
15309,57.0
15310,60.0
15311,78.0
15312,85.0
15313,83.0
15314,89.0
15315,80.0
15316,80.0
15317,69.0
15318,58.0
15319,62.0
15320,73.0
15321,77.0
15322,90.0
15323,91.0
15324,96.0
15325,71.0
15326,77.0
15327,76.0
15328,100.0
15329,100.0
15330,97.0
15331,93.0
15332,88.0
15333,82.0
15334,86.0
15335,82.0
15336,69.0
15337,66.0
15338,59.0
15339,62.0
15340,73.0
15341,80.0
15342,74.0
15343,79.0
15344,64.0
15345,61.0
15346,75.0
15347,64.0
15348,39.0
15349,31.0
15350,27.0
15351,21.0
15352,27.0
15353,33.0
15354,60.0
15355,79.0
15356,93.0
15357,129.0
15358,132.0
15359,121.0
15360,115.0
15361,113.0
15362,135.0
15363,115.0
15364,149.0
15365,109.0
15366,73.0
15367,57.0
15368,53.0
15369,59.0
15370,57.0
15371,84.0
15372,91.0
15373,133.0
15374,172.0
15375,182.0
15376,201.0
15377,207.0
15378,199.0
15379,177.0
15380,161.0
15381,156.0
15382,152.0
15383,130.0
15384,94.0
15385,81.0
15386,81.0
15387,78.0
15388,69.0
15389,59.0
15390,55.0
15391,54.0
15392,58.0
15393,61.0
15394,75.0
15395,78.0
15396,97.0
15397,105.0
15398,103.0
15399,100.0
15400,107.0
15401,109.0
15402,116.0
15403,112.0
15404,101.0
15405,80.0
15406,77.0
15407,79.0
15408,86.0
15409,72.0
15410,70.0
15411,64.0
15412,67.0
15413,63.0
15414,54.0
15415,50.0
15416,21.0
15417,11.0
15418,10.0
15419,8.0
15420,7.0
15421,10.0
15422,12.0
15423,8.0
15424,6.0
15425,11.0
15426,17.0
15427,22.0
15428,27.0
15429,43.0
15430,34.0
15431,39.0
15432,32.0
15433,28.0
15434,28.0
15435,22.0
15436,27.0
15437,22.0
15438,22.0
15439,25.0
15440,21.0
15441,22.0
15442,18.0
15443,18.0
15444,22.0
15445,20.0
15446,25.0
15447,22.0
15448,25.0
15449,33.0
15450,50.0
15451,61.0
15452,74.0
15453,79.0
15454,77.0
15455,91.0
15456,94.0
15457,107.0
15458,114.0
15459,104.0
15460,93.0
15461,85.0
15462,75.0
15463,75.0
15464,66.0
15465,66.0
15466,82.0
15467,104.0
15468,118.0
15469,140.0
15470,158.0
15471,179.0
15472,182.0
15473,189.0
15474,220.0
15475,245.0
15476,255.0
15477,284.0
15478,326.0
15479,301.0
15480,289.0
15481,269.0
15482,249.0
15483,232.0
15484,222.0
15485,217.0
15486,215.0
15487,243.0
15488,224.0
15489,236.0
15490,256.0
15491,272.0
15492,266.0
15493,280.0
15494,320.0
15495,364.0
15496,383.0
15497,402.0
