,Value
9612,23.0
9613,20.0
9614,16.0
9615,17.0
9616,13.0
9617,17.0
9618,18.0
9619,17.0
9620,20.0
9621,22.0
9622,16.0
9623,22.0
9624,18.0
9625,14.0
9626,14.0
9627,17.0
9628,19.0
9629,17.0
9630,16.0
9631,10.0
9632,11.0
9633,17.0
9634,13.0
9635,14.0
9636,13.0
9637,11.0
9638,16.0
9639,10.0
9640,10.0
9641,15.0
9642,19.0
9643,16.0
9644,13.0
9645,13.0
9646,14.0
9647,12.0
9648,10.0
9649,10.0
9650,10.0
9651,16.0
9652,15.0
9653,16.0
9654,16.0
9655,12.0
9656,22.0
9657,21.0
9658,17.0
9659,20.0
9660,17.0
9661,19.0
9662,22.0
9663,21.0
9664,20.0
9665,18.0
9666,18.0
9667,14.0
9668,23.0
9669,25.0
9670,20.0
9671,17.0
9672,17.0
9673,20.0
9674,23.0
9675,32.0
9676,37.0
9677,50.0
9678,73.0
9679,55.0
9680,55.0
9681,57.0
9682,58.0
9683,60.0
9684,57.0
9685,63.0
9686,58.0
9687,53.0
9688,53.0
9689,48.0
9690,40.0
9691,32.0
9692,33.0
9693,36.0
9694,42.0
9695,39.0
9696,35.0
9697,51.0
9698,57.0
9699,68.0
9700,71.0
9701,76.0
9702,75.0
9703,59.0
9704,45.0
9705,43.0
9706,54.0
9707,64.0
9708,63.0
9709,56.0
9710,48.0
9711,43.0
9712,41.0
9713,33.0
9714,35.0
9715,31.0
9716,28.0
9717,26.0
9718,27.0
9719,25.0
9720,23.0
9721,26.0
9722,30.0
9723,31.0
9724,29.0
9725,28.0
9726,32.0
9727,35.0
9728,38.0
9729,35.0
9730,37.0
9731,40.0
9732,42.0
9733,40.0
9734,41.0
9735,38.0
9736,33.0
9737,31.0
9738,35.0
9739,32.0
9740,27.0
9741,28.0
9742,30.0
9743,32.0
9744,21.0
9745,31.0
9746,29.0
9747,28.0
9748,31.0
9749,34.0
9750,39.0
9751,48.0
9752,55.0
9753,52.0
9754,45.0
9755,40.0
9756,43.0
9757,33.0
9758,42.0
9759,52.0
9760,52.0
9761,56.0
9762,47.0
9763,32.0
9764,40.0
9765,34.0
9766,32.0
9767,29.0
9768,37.0
9769,24.0
9770,30.0
9771,24.0
9772,27.0
9773,28.0
9774,34.0
9775,33.0
9776,40.0
9777,43.0
9778,51.0
9779,48.0
9780,43.0
9781,30.0
9782,23.0
9783,23.0
9784,22.0
9785,27.0
9786,32.0
9787,23.0
9788,32.0
9789,23.0
9790,24.0
9791,23.0
9792,24.0
9793,24.0
9794,19.0
9795,24.0
9796,36.0
9797,45.0
9798,49.0
9799,45.0
9800,35.0
9801,27.0
9802,20.0
9803,18.0
9804,25.0
9805,22.0
9806,20.0
9807,24.0
9808,27.0
9809,27.0
9810,30.0
9811,27.0
9812,29.0
9813,25.0
9814,23.0
9815,26.0
9816,26.0
9817,34.0
9818,38.0
9819,35.0
9820,32.0
9821,39.0
9822,39.0
9823,47.0
9824,47.0
9825,48.0
9826,33.0
9827,31.0
9828,32.0
9829,35.0
9830,44.0
9831,45.0
9832,46.0
9833,47.0
9834,47.0
9835,48.0
9836,52.0
9837,47.0
9838,48.0
9839,41.0
9840,49.0
9841,48.0
9842,29.0
9843,27.0
9844,33.0
9845,21.0
9846,17.0
9847,24.0
9848,19.0
9849,17.0
9850,21.0
9851,17.0
9852,20.0
9853,26.0
9854,27.0
9855,28.0
9856,27.0
9857,31.0
9858,31.0
9859,32.0
9860,32.0
9861,24.0
9862,26.0
9863,30.0
9864,26.0
9865,26.0
9866,21.0
9867,24.0
9868,24.0
9869,22.0
9870,23.0
9871,21.0
9872,27.0
9873,27.0
9874,27.0
9875,27.0
9876,32.0
9877,31.0
9878,28.0
9879,22.0
9880,27.0
9881,23.0
9882,20.0
9883,19.0
9884,18.0
9885,17.0
9886,11.0
9887,15.0
9888,17.0
9889,17.0
9890,23.0
9891,35.0
9892,35.0
9893,38.0
9894,40.0
9895,51.0
9896,60.0
9897,60.0
9898,56.0
9899,54.0
9900,48.0
9901,43.0
9902,30.0
9903,21.0
9904,21.0
9905,19.0
9906,17.0
9907,21.0
9908,16.0
9909,16.0
9910,24.0
9911,33.0
9912,40.0
9913,36.0
9914,37.0
9915,34.0
9916,24.0
9917,23.0
9918,18.0
9919,20.0
9920,20.0
9921,22.0
9922,23.0
9923,16.0
9924,22.0
9925,24.0
9926,24.0
9927,26.0
9928,26.0
9929,32.0
9930,30.0
9931,23.0
9932,27.0
9933,22.0
9934,20.0
9935,25.0
9936,19.0
9937,26.0
9938,31.0
9939,30.0
9940,31.0
9941,33.0
9942,28.0
9943,38.0
9944,48.0
9945,45.0
9946,50.0
9947,59.333333333333336
9948,68.66666666666667
9949,78.0
9950,79.0
9951,67.0
9952,84.0
9953,90.0
9954,92.0
9955,104.0
9956,119.0
9957,133.0
9958,135.0
9959,141.0
9960,138.0
9961,138.0
9962,130.0
9963,129.0
9964,134.0
9965,131.0
9966,137.0
9967,138.0
9968,140.0
9969,151.0
9970,151.0
9971,136.0
9972,146.0
9973,136.0
9974,117.0
9975,121.0
9976,134.0
9977,125.0
9978,102.0
9979,83.0
9980,54.0
9981,56.0
9982,49.0
9983,35.0
9984,39.0
9985,40.0
9986,48.0
9987,53.0
9988,52.0
9989,60.0
9990,63.0
9991,77.0
9992,89.0
9993,105.0
9994,107.0
9995,105.0
9996,101.0
9997,100.0
9998,96.0
9999,95.0
10000,94.0
10001,98.0
10002,101.0
10003,111.0
10004,109.0
10005,107.0
10006,99.0
10007,94.0
10008,87.0
10009,79.0
10010,71.0
10011,64.0
10012,57.0
10013,53.0
10014,56.0
10015,58.0
10016,48.0
10017,53.0
10018,54.0
10019,56.0
10020,59.0
10021,47.0
10022,42.0
10023,41.0
10024,42.0
10025,45.0
10026,45.0
10027,48.0
10028,42.0
10029,47.0
10030,56.0
10031,60.0
10032,65.0
10033,65.0
10034,66.0
10035,67.0
10036,66.0
10037,76.0
10038,87.0
10039,91.0
10040,90.0
10041,97.0
10042,89.0
10043,86.0
10044,79.0
10045,83.0
10046,70.0
10047,67.0
10048,77.0
10049,86.0
10050,84.0
10051,95.0
10052,90.0
10053,98.0
10054,97.0
10055,106.0
10056,100.0
10057,98.0
10058,99.0
10059,101.0
10060,97.0
10061,100.0
10062,101.0
10063,97.0
10064,99.0
10065,90.0
10066,91.0
10067,80.0
10068,69.0
10069,60.0
10070,39.0
10071,40.0
10072,43.0
10073,57.0
10074,68.0
10075,69.0
10076,64.0
10077,54.0
10078,48.0
10079,44.0
10080,42.0
10081,36.0
10082,34.0
10083,29.0
10084,33.0
10085,21.0
10086,26.0
10087,27.0
10088,21.0
10089,22.0
10090,17.0
10091,18.0
10092,16.0
10093,14.0
10094,16.0
10095,17.0
10096,15.0
10097,12.0
10098,18.0
10099,15.0
10100,23.0
10101,14.0
10102,19.0
10103,21.0
10104,17.0
10105,23.0
10106,33.0
10107,29.0
10108,28.0
10109,20.0
10110,27.0
10111,25.0
10112,22.0
10113,25.0
10114,36.0
10115,44.0
10116,42.0
10117,41.0
10118,67.0
10119,68.0
10120,77.0
10121,83.0
10122,102.0
10123,113.0
10124,83.0
10125,97.0
10126,97.0
10127,91.0
10128,95.0
10129,106.0
10130,105.0
10131,89.0
10132,90.0
10133,93.0
10134,82.0
10135,90.0
10136,100.0
10137,89.0
10138,104.0
10139,80.0
10140,83.0
10141,92.0
10142,123.0
10143,91.0
10144,96.0
10145,78.0
10146,91.0
10147,72.0
10148,58.0
10149,42.0
10150,64.0
10151,76.0
10152,79.0
10153,91.0
10154,97.0
10155,108.0
10156,122.0
10157,94.0
10158,70.0
10159,63.0
10160,57.0
10161,54.0
10162,69.0
10163,76.0
10164,89.0
10165,95.0
10166,105.0
10167,121.0
10168,112.0
10169,96.0
10170,74.0
10171,64.0
10172,48.0
10173,38.0
10174,30.0
10175,43.0
10176,42.0
10177,38.0
10178,25.0
10179,26.0
10180,26.0
10181,18.0
10182,15.0
10183,21.0
10184,22.0
10185,29.0
10186,26.0
10187,25.0
10188,29.0
10189,34.0
10190,34.0
10191,31.0
10192,25.0
10193,36.0
10194,35.0
10195,34.0
10196,32.0
10197,35.0
10198,37.0
10199,43.0
10200,42.0
10201,44.0
10202,30.0
10203,26.0
10204,31.0
10205,33.0
10206,40.0
10207,47.0
10208,57.0
10209,62.0
10210,72.0
10211,64.0
10212,70.0
10213,81.0
10214,58.0
10215,60.0
10216,65.0
10217,64.0
10218,56.0
10219,55.0
10220,53.0
10221,50.0
10222,52.0
10223,55.0
10224,52.0
10225,52.0
10226,60.0
10227,57.0
10228,53.0
10229,43.0
10230,39.0
10231,31.0
10232,30.0
10233,26.0
10234,21.0
10235,25.0
10236,21.0
10237,24.0
10238,22.0
10239,22.0
10240,31.0
10241,27.0
10242,31.0
10243,27.0
10244,28.0
10245,28.0
10246,29.0
10247,27.0
10248,30.0
10249,21.0
10250,33.0
10251,26.0
10252,24.0
10253,22.0
10254,18.0
10255,21.0
10256,20.0
10257,26.0
10258,24.0
10259,22.0
10260,20.0
10261,28.0
10262,26.0
10263,27.0
10264,28.0
10265,26.0
10266,39.0
10267,33.0
10268,34.0
10269,27.0
10270,24.0
10271,25.0
10272,19.0
10273,26.0
10274,30.0
10275,29.0
10276,46.0
10277,58.0
10278,54.0
10279,63.0
10280,76.0
10281,93.0
10282,59.0
10283,44.0
10284,37.0
10285,38.0
10286,38.0
10287,35.0
10288,34.0
10289,27.0
10290,27.0
10291,29.0
10292,30.0
10293,23.0
10294,25.0
10295,18.0
10296,21.0
10297,24.0
10298,17.0
10299,18.0
10300,19.0
10301,25.0
10302,29.0
10303,29.0
10304,31.0
10305,30.0
10306,27.0
10307,25.0
10308,20.0
10309,19.0
10310,20.0
10311,18.0
10312,23.0
10313,19.0
10314,24.0
10315,23.0
10316,25.0
10317,25.0
10318,23.0
10319,20.0
10320,25.0
10321,29.0
10322,30.0
10323,18.0
10324,17.0
10325,19.0
10326,22.0
10327,26.0
10328,19.0
10329,21.0
10330,20.0
10331,17.0
10332,20.0
10333,26.5
10334,33.0
10335,13.0
10336,17.0
10337,17.0
10338,22.0
10339,32.0
10340,43.0
10341,49.0
10342,54.0
10343,61.0
10344,64.0
10345,69.0
10346,79.0
10347,77.0
10348,72.0
10349,66.0
10350,51.0
10351,48.0
10352,29.0
10353,49.0
10354,39.0
10355,28.0
10356,27.0
10357,22.0
10358,20.0
10359,24.0
10360,23.0
10361,27.0
10362,37.0
10363,38.0
10364,37.0
10365,38.0
10366,32.0
10367,40.0
10368,41.0
10369,48.0
10370,53.0
10371,55.0
10372,58.0
10373,65.0
10374,70.0
10375,74.0
10376,64.0
10377,67.0
10378,60.0
10379,58.0
10380,65.0
10381,58.0
10382,63.0
10383,68.0
10384,88.0
10385,85.0
10386,104.0
10387,100.0
10388,96.0
10389,101.0
10390,103.0
10391,96.0
10392,101.0
10393,122.0
10394,132.0
10395,137.0
10396,128.0
10397,126.0
10398,120.0
10399,122.0
10400,124.0
10401,128.0
10402,138.0
10403,137.0
10404,145.0
10405,131.0
10406,136.0
10407,136.0
10408,134.0
10409,127.0
10410,136.0
10411,140.0
10412,150.0
10413,130.0
10414,117.0
10415,88.0
10416,65.0
10417,57.0
10418,45.0
10419,41.0
10420,43.0
10421,48.0
10422,41.0
10423,45.0
10424,57.0
10425,65.0
10426,56.0
10427,52.0
10428,54.0
10429,57.0
10430,51.0
10431,48.0
10432,38.0
10433,37.0
10434,38.0
10435,37.0
10436,31.0
10437,36.0
10438,39.0
10439,29.0
10440,29.0
10441,21.0
10442,20.0
10443,24.0
10444,20.0
10445,20.0
10446,22.0
10447,27.0
10448,28.0
10449,43.0
10450,35.0
10451,30.0
10452,35.0
10453,35.0
10454,48.0
10455,61.0
10456,49.0
10457,40.0
10458,37.0
10459,23.0
10460,21.0
10461,28.0
10462,32.0
10463,43.0
10464,40.0
10465,37.0
10466,29.0
10467,29.0
10468,31.0
10469,38.0
10470,34.0
10471,41.0
10472,46.0
10473,43.0
10474,40.0
10475,33.0
10476,32.0
10477,31.0
10478,40.0
10479,39.0
10480,32.0
10481,30.0
10482,27.0
10483,34.0
10484,37.0
10485,48.0
10486,50.0
10487,57.0
10488,58.0
10489,62.0
10490,62.0
10491,62.0
10492,61.0
10493,62.0
10494,56.0
10495,63.0
10496,64.0
10497,71.0
10498,70.0
10499,80.0
10500,72.0
10501,69.0
10502,62.0
10503,73.0
10504,67.0
10505,62.0
10506,62.0
10507,93.0
10508,88.0
10509,89.0
10510,97.0
10511,98.0
10512,83.0
10513,87.0
10514,104.0
10515,93.0
10516,86.0
10517,92.0
10518,91.0
10519,95.0
10520,97.0
10521,90.0
10522,77.0
10523,59.0
10524,43.0
10525,53.0
10526,52.0
10527,39.0
10528,59.0
10529,53.0
10530,63.0
10531,66.0
10532,64.0
10533,60.0
10534,56.0
10535,60.0
10536,55.0
10537,58.0
10538,63.0
10539,69.0
10540,69.0
10541,70.0
10542,79.0
10543,78.0
10544,84.0
10545,76.0
10546,71.0
10547,68.0
10548,69.0
10549,60.0
10550,51.0
10551,47.0
10552,43.0
10553,51.0
10554,51.0
10555,54.0
10556,44.0
10557,43.0
10558,47.0
10559,39.0
10560,50.0
10561,55.0
10562,49.0
10563,51.0
10564,51.0
10565,59.0
10566,55.0
10567,58.0
10568,63.0
10569,73.0
10570,76.0
10571,75.0
10572,75.0
10573,130.0
10574,62.0
10575,59.0
10576,65.0
10577,64.0
10578,67.0
10579,85.0
10580,130.0
10581,135.0
10582,101.0
10583,105.0
10584,94.0
10585,90.0
10586,93.0
10587,93.0
10588,90.0
10589,86.0
10590,100.0
10591,95.0
10592,112.0
10593,96.0
10594,115.0
10595,148.0
10596,109.0
10597,134.0
10598,164.0
10599,132.0
10600,143.0
10601,147.0
10602,135.0
10603,139.0
10604,124.0
10605,120.0
10606,111.0
10607,87.0
10608,78.0
10609,73.0
10610,80.0
10611,86.0
10612,89.0
10613,67.0
10614,66.0
10615,61.0
10616,61.0
10617,66.0
10618,69.0
10619,70.0
10620,64.0
10621,63.0
10622,67.0
10623,75.0
10624,66.0
10625,73.0
10626,90.0
10627,72.0
10628,66.0
10629,57.0
10630,41.0
10631,49.0
10632,70.0
10633,75.0
10634,73.0
10635,71.0
10636,63.0
10637,65.0
10638,82.0
10639,106.0
10640,98.0
10641,86.0
10642,72.0
10643,57.0
10644,62.0
10645,75.0
10646,83.0
10647,64.0
10648,57.0
10649,42.0
10650,37.0
10651,36.0
10652,31.0
10653,28.0
10654,35.0
10655,28.0
10656,29.0
10657,25.0
10658,18.0
10659,25.0
10660,22.0
10661,29.0
10662,38.0
10663,35.0
10664,29.0
10665,33.0
10666,18.0
10667,24.0
10668,25.0
10669,30.0
10670,27.0
10671,26.0
10672,30.0
10673,29.0
10674,33.0
10675,31.0
10676,32.0
10677,34.0
10678,39.0
10679,31.0
10680,36.0
10681,33.0
10682,29.0
10683,37.0
10684,30.0
10685,40.0
10686,54.0
10687,55.0
10688,54.0
10689,49.0
10690,33.0
10691,33.0
10692,36.0
10693,38.0
10694,42.0
10695,43.0
10696,46.0
10697,43.0
10698,57.0
10699,56.0
10700,49.0
10701,51.0
10702,42.0
10703,35.0
10704,34.0
10705,38.0
10706,37.0
10707,35.0
10708,37.0
10709,39.0
10710,36.0
10711,38.0
10712,33.0
10713,28.0
10714,25.0
10715,23.0
10716,24.0
10717,23.0
10718,20.0
10719,25.0
10720,32.0
10721,30.0
10722,41.0
10723,36.0
10724,39.0
10725,31.0
10726,32.0
10727,30.0
10728,32.0
10729,27.0
10730,29.0
10731,23.0
10732,27.0
10733,31.0
10734,32.0
10735,33.0
10736,32.0
10737,33.0
10738,37.0
10739,35.0
10740,35.0
10741,37.0
10742,42.0
10743,46.0
10744,42.0
10745,41.0
10746,41.0
10747,39.0
10748,42.0
10749,41.0
10750,48.0
10751,42.0
10752,37.0
10753,42.0
10754,38.0
10755,40.0
10756,37.0
10757,48.0
10758,50.0
10759,43.0
10760,44.0
10761,55.0
10762,72.0
10763,70.0
10764,89.0
10765,106.0
10766,80.0
10767,54.0
10768,57.0
10769,53.0
10770,60.0
10771,65.0
10772,75.0
10773,74.0
10774,76.0
10775,79.0
10776,72.0
10777,81.0
10778,71.0
10779,69.0
10780,76.0
10781,89.0
10782,89.0
10783,91.0
10784,71.0
10785,65.0
10786,62.0
10787,80.0
10788,80.0
10789,81.0
10790,98.0
10791,78.0
10792,85.0
10793,90.0
10794,93.0
10795,100.0
10796,79.0
10797,71.0
10798,61.0
10799,50.0
10800,43.0
10801,23.0
10802,31.0
10803,56.0
10804,56.0
10805,42.0
10806,38.0
10807,38.0
10808,37.0
10809,40.0
10810,45.0
10811,35.0
10812,35.0
10813,32.0
10814,26.0
10815,38.0
10816,38.0
10817,42.0
10818,44.0
10819,51.0
10820,52.0
10821,44.0
10822,39.0
10823,42.0
10824,42.0
10825,51.0
10826,51.0
10827,46.0
10828,42.0
10829,38.0
10830,38.0
10831,32.0
10832,37.0
10833,37.0
10834,32.0
10835,29.0
10836,31.0
10837,21.0
10838,25.0
10839,29.0
10840,30.0
10841,37.0
10842,29.0
10843,47.0
10844,54.0
10845,56.0
10846,67.0
10847,60.0
10848,55.0
10849,62.0
10850,50.0
10851,57.0
10852,56.0
10853,56.0
10854,60.0
10855,63.0
10856,59.0
10857,74.0
10858,77.0
10859,85.0
10860,97.0
10861,81.0
10862,64.0
10863,35.0
10864,44.0
10865,76.0
10866,63.0
10867,67.0
10868,81.0
10869,98.0
10870,90.0
10871,76.0
10872,82.0
10873,99.0
10874,118.0
10875,129.0
10876,127.0
10877,106.0
10878,93.0
10879,77.0
10880,77.0
10881,83.0
10882,75.0
10883,74.0
10884,80.0
10885,80.0
10886,77.0
10887,78.0
10888,78.0
10889,78.0
10890,93.0
10891,116.0
10892,115.0
10893,102.0
10894,82.0
10895,72.0
10896,67.0
10897,62.0
10898,58.0
10899,59.0
10900,49.0
10901,56.0
10902,57.0
10903,58.0
10904,55.0
10905,47.0
10906,45.0
10907,52.0
10908,54.0
10909,39.0
10910,47.0
10911,55.0
10912,55.0
10913,54.0
10914,53.0
10915,54.0
10916,49.0
10917,47.0
10918,52.0
10919,51.0
10920,47.0
10921,51.0
10922,59.0
10923,53.0
10924,58.0
10925,61.0
10926,64.0
10927,66.0
10928,60.0
10929,49.0
10930,51.0
10931,39.0
10932,35.0
10933,32.0
10934,34.0
10935,29.0
10936,30.0
10937,35.0
10938,33.0
10939,47.0
10940,49.0
10941,47.0
10942,54.0
10943,43.0
10944,45.0
10945,46.0
10946,40.0
10947,48.0
10948,55.0
10949,58.0
10950,57.0
10951,53.0
10952,58.0
10953,53.0
10954,47.0
10955,41.0
10956,41.0
10957,41.0
10958,40.0
10959,29.0
10960,39.0
10961,35.0
10962,41.0
10963,43.0
10964,44.0
10965,42.0
10966,48.0
10967,51.0
10968,55.0
10969,49.0
10970,49.0
10971,48.0
10972,55.0
10973,52.0
10974,55.0
10975,59.0
10976,64.0
10977,62.0
10978,55.0
10979,56.0
10980,44.0
10981,34.0
10982,38.0
10983,41.0
10984,38.0
10985,31.0
10986,39.0
10987,38.0
10988,77.0
10989,35.0
10990,30.0
10991,22.0
10992,18.0
10993,18.0
10994,20.0
10995,20.0
10996,29.0
10997,37.0
10998,49.0
10999,44.0
11000,49.0
11001,38.0
11002,38.0
11003,36.0
11004,51.0
11005,53.0
11006,57.0
11007,74.0
11008,65.0
11009,66.0
11010,59.0
11011,60.0
11012,70.0
11013,70.0
11014,69.0
11015,64.0
11016,53.0
11017,55.0
11018,56.0
11019,57.0
11020,58.0
11021,60.0
11022,67.0
11023,74.0
11024,86.0
11025,109.0
11026,107.0
11027,127.0
11028,66.0
11029,38.0
11030,32.0
11031,33.0
11032,25.0
11033,24.0
11034,21.0
11035,20.0
11036,24.0
11037,21.0
11038,25.0
11039,24.0
11040,25.0
11041,22.0
11042,20.0
11043,19.0
11044,19.0
11045,20.0
11046,22.0
11047,22.0
11048,24.0
11049,22.0
11050,14.0
11051,16.0
11052,19.0
11053,17.0
11054,17.0
11055,15.0
11056,20.0
11057,27.0
11058,28.0
11059,28.0
11060,22.0
11061,20.0
11062,21.0
11063,23.0
11064,20.0
11065,18.0
11066,20.0
11067,20.0
11068,23.0
11069,26.0
11070,20.0
11071,25.0
11072,32.0
11073,31.0
11074,33.0
11075,35.0
11076,44.0
11077,49.0
11078,43.0
11079,47.0
11080,50.0
11081,49.0
11082,54.0
11083,54.0
11084,55.0
11085,53.0
11086,47.0
11087,50.0
11088,46.0
11089,41.0
11090,39.0
11091,40.0
11092,48.0
11093,48.0
11094,48.0
11095,53.0
11096,56.0
11097,66.0
11098,94.0
11099,88.0
11100,91.0
11101,95.0
11102,76.0
11103,70.0
11104,70.0
11105,71.0
11106,56.0
11107,66.0
11108,61.0
11109,60.0
11110,65.0
11111,73.0
11112,54.0
11113,65.0
11114,68.0
11115,65.0
11116,59.0
11117,69.0
11118,58.0
11119,51.0
11120,53.0
11121,64.0
11122,71.0
11123,77.0
11124,83.0
11125,84.0
11126,67.0
11127,66.0
11128,56.0
11129,61.0
11130,52.0
11131,55.0
11132,59.0
11133,67.0
11134,57.0
11135,62.0
11136,55.0
11137,54.0
11138,59.0
11139,48.0
11140,49.0
11141,49.0
11142,52.0
11143,57.0
11144,62.0
11145,75.0
11146,74.0
11147,72.0
11148,65.0
11149,51.0
11150,49.0
11151,39.0
11152,42.0
11153,46.0
11154,52.0
11155,55.0
11156,54.0
11157,64.0
11158,53.0
11159,57.0
11160,51.0
11161,55.0
11162,50.0
11163,52.0
11164,50.0
11165,54.0
11166,47.0
11167,44.0
11168,50.0
11169,55.0
11170,50.0
11171,50.0
11172,48.0
11173,54.0
11174,47.0
11175,45.0
11176,52.0
11177,47.0
11178,47.0
11179,49.0
11180,50.0
11181,42.0
11182,40.0
11183,39.0
11184,38.0
11185,31.0
11186,32.0
11187,28.0
11188,21.0
11189,21.0
11190,21.0
11191,25.0
11192,32.0
11193,30.0
11194,36.0
11195,35.0
11196,45.0
11197,61.0
11198,61.0
11199,74.0
11200,80.0
11201,83.0
11202,98.0
11203,112.0
11204,129.0
11205,87.0
11206,68.0
11207,70.0
11208,69.0
11209,66.0
11210,78.0
11211,70.0
11212,41.0
11213,22.0
11214,17.0
11215,15.0
11216,16.0
11217,20.0
11218,27.0
11219,27.0
11220,35.0
11221,41.0
11222,38.0
11223,54.0
11224,50.0
11225,40.0
11226,50.0
11227,53.0
11228,47.0
11229,49.0
11230,60.0
11231,69.0
11232,69.0
11233,71.0
11234,68.0
11235,68.0
11236,73.0
11237,78.0
11238,80.0
11239,79.0
11240,61.0
11241,49.0
11242,60.0
11243,61.0
11244,61.0
11245,63.0
11246,65.0
11247,73.0
11248,70.0
11249,62.0
11250,45.0
11251,56.0
11252,43.0
11253,51.0
11254,52.0
11255,56.0
11256,61.0
11257,63.0
11258,69.0
11259,66.0
11260,69.0
11261,65.0
11262,64.0
11263,55.0
11264,44.0
11265,41.0
11266,34.0
11267,34.0
11268,34.0
11269,30.0
11270,28.0
11271,28.0
11272,27.0
11273,29.0
11274,30.0
11275,36.0
11276,38.0
11277,32.0
11278,30.0
11279,34.0
11280,28.0
11281,29.0
11282,31.0
11283,29.0
11284,31.0
11285,31.0
11286,36.0
11287,33.0
11288,31.0
11289,29.0
11290,28.0
11291,38.0
11292,33.0
11293,40.0
11294,45.0
11295,43.0
11296,46.0
11297,47.0
11298,60.0
11299,65.0
11300,67.0
11301,80.0
11302,84.0
11303,96.0
11304,90.0
11305,87.0
11306,89.0
11307,87.0
11308,90.0
11309,76.0
11310,87.0
11311,109.0
11312,124.0
11313,122.0
11314,134.0
11315,136.0
11316,132.0
11317,144.0
11318,133.0
11319,175.0
11320,201.0
11321,193.0
11322,157.0
11323,163.0
11324,159.0
11325,145.0
11326,143.0
11327,130.0
11328,126.0
11329,142.0
11330,129.0
11331,102.0
11332,80.0
11333,69.0
11334,54.0
11335,65.0
11336,69.0
11337,40.0
11338,23.0
11339,33.0
11340,35.0
11341,40.0
11342,32.0
11343,37.0
11344,50.0
11345,51.0
11346,44.0
11347,36.0
11348,46.0
11349,51.0
11350,42.0
11351,34.0
11352,26.0
11353,31.0
11354,33.0
11355,17.0
11356,14.0
11357,16.0
11358,26.0
11359,14.0
11360,19.0
11361,17.0
11362,21.0
11363,24.0
11364,24.0
11365,23.0
11366,25.0
11367,23.0
11368,27.0
11369,29.0
11370,35.0
11371,38.0
11372,38.0
11373,40.0
11374,34.0
11375,31.0
11376,29.0
11377,37.0
11378,26.0
11379,26.0
11380,34.0
11381,29.0
11382,32.0
11383,33.0
11384,36.0
11385,33.0
11386,35.0
11387,33.0
11388,35.0
11389,44.0
11390,45.0
11391,49.0
11392,43.0
11393,45.0
11394,53.0
11395,50.0
11396,54.0
11397,48.0
11398,44.0
11399,38.0
11400,44.0
11401,40.0
11402,38.0
11403,31.0
11404,47.0
11405,54.0
11406,50.0
11407,39.0
11408,41.0
11409,39.0
11410,39.0
11411,43.0
11412,43.0
11413,49.0
11414,45.0
11415,45.0
11416,46.0
11417,51.0
11418,54.0
11419,60.0
11420,45.0
11421,52.0
11422,59.0
11423,45.0
11424,38.0
11425,38.0
11426,37.0
11427,45.0
11428,55.0
11429,58.0
11430,57.0
11431,55.0
11432,65.0
11433,76.0
11434,108.0
11435,73.0
11436,45.0
11437,36.0
11438,28.0
11439,40.0
11440,37.0
11441,42.0
11442,46.0
11443,57.0
11444,59.0
11445,67.0
11446,76.0
11447,83.0
11448,85.0
11449,79.0
11450,85.0
11451,90.0
11452,95.0
11453,97.0
11454,98.0
11455,91.0
11456,70.0
11457,47.0
11458,48.0
11459,35.0
11460,27.0
11461,31.0
11462,30.0
11463,27.0
11464,36.0
11465,33.0
11466,42.0
11467,56.0
11468,74.0
11469,64.0
11470,80.0
11471,81.0
11472,75.0
11473,75.0
11474,71.0
11475,76.0
11476,62.0
11477,65.0
11478,57.0
11479,59.0
11480,46.0
11481,47.0
11482,42.0
11483,41.0
11484,49.0
11485,48.0
11486,41.0
11487,39.0
11488,35.0
11489,29.0
11490,31.0
11491,39.0
11492,36.0
11493,47.0
11494,41.0
11495,34.0
11496,29.0
11497,30.0
11498,30.0
11499,32.0
11500,31.0
11501,34.0
11502,30.0
11503,29.0
11504,32.0
11505,27.0
11506,28.0
11507,28.0
11508,31.0
11509,24.0
11510,25.0
11511,28.0
11512,27.0
11513,33.0
11514,32.0
11515,34.0
11516,32.0
11517,22.0
11518,30.0
11519,28.0
11520,21.0
11521,24.0
11522,24.0
11523,24.0
11524,26.0
11525,23.0
11526,27.0
11527,20.0
11528,21.0
11529,14.0
11530,16.0
11531,10.0
11532,16.0
11533,17.0
11534,18.0
11535,16.0
11536,16.0
11537,24.0
11538,20.0
11539,25.0
11540,27.0
11541,15.0
11542,22.0
11543,19.0
11544,14.0
11545,18.0
11546,19.0
11547,23.0
11548,19.0
11549,19.0
11550,16.0
11551,32.0
11552,37.0
11553,49.0
11554,67.0
11555,86.0
11556,86.0
11557,85.0
11558,89.0
11559,92.0
11560,90.0
11561,89.0
11562,96.0
11563,87.0
11564,86.0
11565,93.0
11566,87.0
11567,91.0
11568,79.0
11569,80.0
11570,89.0
11571,82.0
11572,83.0
11573,81.0
11574,51.0
11575,40.0
11576,35.0
11577,28.0
11578,36.0
11579,36.0
11580,45.0
11581,43.5
11582,42.0
11583,41.0
11584,38.0
11585,42.0
11586,47.0
11587,57.0
11588,62.0
11589,37.0
11590,43.0
11591,34.0
11592,35.0
11593,47.0
11594,53.0
11595,64.0
11596,83.0
11597,87.0
11598,93.0
11599,101.0
11600,100.0
11601,88.0
11602,96.0
11603,99.0
11604,103.0
11605,106.0
11606,101.0
11607,91.0
11608,78.0
11609,61.0
